country_id,year,crude_death,life_exp,crude_birth,pop_growth_percent,population_total_thousands
762,2004,6.867,65.314,29.565,1.859,6662.390999999999
762,2005,6.572,66.08,29.742,1.916,6789.318000000001
762,2006,6.333,66.771,30.056,1.974,6922.590000000001
762,2007,6.141,67.382,30.452,2.033,7062.666999999999
762,2008,5.984,67.911,30.873,2.094,7209.924000000001
762,2009,5.856,68.36,31.276,2.155,7364.7519999999995
762,2010,5.746,68.736,31.627,2.21,7527.397
762,2011,5.643,69.055,31.906,2.256,7697.506999999999
762,2012,5.542,69.34,32.109,2.299,7874.8380000000025
762,2013,5.435,69.609,32.228,2.344,8059.781999999998
762,2014,5.322,69.874,32.241,2.388,8252.828
762,2015,5.201,70.137,32.115,2.429,8454.019
762,2016,5.078,70.397,31.822,2.46,8663.575
762,2017,4.961,70.647,31.364,2.462,8880.27
762,2018,4.856,70.879,30.761,2.422,9100.846999999998
762,2019,4.767,71.097,30.038,2.344,9321.023
795,1950,17.834,50.422,37.327,1.705,1210.9979999999998
795,1951,17.794,50.639,38.098,1.919,1231.8250000000003
795,1952,17.702,51.072,39.57,2.301,1258.3810000000005
795,1953,17.582,51.503,40.898,2.596,1289.8310000000006
795,1954,17.436,51.932,42.082,2.819,1325.43
795,1955,17.263,52.357,43.119,2.986,1364.638
795,1956,17.061,52.781,44.003,3.109,1406.9880000000003
795,1957,16.831,53.204,44.725,3.201,1452.1779999999997
795,1958,16.57,53.625,45.27,3.273,1500.0130000000001
795,1959,16.276,54.047,45.608,3.328,1550.4159999999997
795,1960,15.946,54.471,45.71,3.365,1603.254
795,1961,15.578,54.897,45.552,3.381,1658.364
795,1962,15.173,55.326,45.121,3.366,1715.4080000000004
795,1963,14.736,55.757,44.433,3.317,1773.854
795,1964,14.279,56.186,43.534,3.24,1833.0649999999996
795,1965,13.813,56.609,42.495,3.147,1892.5959999999995
795,1966,13.355,57.021,41.396,3.053,1952.144
795,1967,12.917,57.417,40.324,2.974,2011.7619999999995
795,1968,12.51,57.794,39.352,2.921,2071.7929999999988
795,1969,12.143,58.147,38.531,2.892,2132.7999999999997
795,1970,11.824,58.472,37.898,2.874,2195.165000000001
795,1971,11.555,58.765,37.461,2.852,2258.9649999999997
795,1972,11.328,59.028,37.175,2.824,2324.0189999999993
795,1973,11.133,59.267,36.995,2.79,2390.212
795,1974,10.963,59.488,36.895,2.75,2457.379000000001
795,1975,10.808,59.703,36.838,2.711,2525.3740000000003
795,1976,10.657,59.925,36.784,2.677,2594.315
795,1977,10.502,60.163,36.709,2.639,2664.2620000000006
795,1978,10.339,60.422,36.6,2.588,2734.899
795,1979,10.165,60.701,36.454,2.529,2805.8169999999996
795,1980,9.985,60.999,36.301,2.468,2876.809
795,1981,9.803,61.311,36.193,2.413,2947.7830000000004
795,1982,9.63,61.622,36.164,2.38,3019.064
795,1983,9.472,61.92,36.224,2.38,3091.5099999999998
795,1984,9.332,62.193,36.349,2.408,3166.2149999999983
795,1985,9.213,62.426,36.495,2.439,3244.0240000000003
795,1986,9.113,62.605,36.605,2.455,3324.4620000000004
795,1987,9.029,62.727,36.61,2.485,3407.3100000000004
795,1988,8.954,62.796,36.45,2.554,3493.892
795,1989,8.884,62.82,36.087,2.649,3585.8669999999993
795,1990,8.811,62.81,35.465,2.758,3683.978
795,1991,8.727,62.784,34.542,2.847,3789.1879999999996
795,1992,8.63,62.761,33.349,2.842,3899.843
795,1993,8.518,62.758,31.95,2.686,4010.7889999999998
795,1994,8.393,62.786,30.413,2.398,4115.1050000000005
795,1995,8.262,62.851,28.84,2.05,4207.841
795,1996,8.133,62.953,27.347,1.72,4287.3369999999995
795,1997,8.016,63.084,26.026,1.45,4355.125
795,1998,7.917,63.237,24.943,1.258,4413.476999999999
795,1999,7.836,63.413,24.137,1.15,4466.133000000001
795,2000,7.771,63.613,23.601,1.085,4516.1280000000015
795,2001,7.715,63.842,23.286,1.029,4564.087
795,2002,7.66,64.101,23.106,0.994,4610.018
795,2003,7.601,64.386,22.996,1.003,4655.751999999999
795,2004,7.536,64.693,22.939,1.051,4703.395999999999
795,2005,7.467,65.017,22.968,1.122,4754.652000000002
795,2006,7.399,65.354,23.146,1.2,4810.114
795,2007,7.337,65.695,23.507,1.289,4870.141999999998
795,2008,7.285,66.031,24.047,1.395,4935.764999999999
795,2009,7.245,66.355,24.712,1.511,5007.952999999999
795,2010,7.214,66.657,25.405,1.632,5087.210999999999
795,2011,7.189,66.928,26.005,1.745,5174.076000000001
795,2012,7.167,67.167,26.412,1.825,5267.906000000002
795,2013,7.145,67.375,26.558,1.849,5366.376000000001
795,2014,7.122,67.552,26.418,1.82,5466.324
795,2015,7.098,67.704,26.005,1.762,5565.282999999999
795,2016,7.076,67.835,25.37,1.699,5662.370999999998
795,2017,7.057,67.956,24.615,1.638,5757.6669999999995
795,2018,7.045,68.073,23.831,1.576,5850.901999999999
795,2019,7.04,68.191,23.066,1.517,5942.093999999999
860,1950,14.61,55.323,37.235,3.236,6264.058000000002
860,1951,14.622,55.509,37.838,3.124,6470.057000000002
860,1952,14.631,55.88,38.992,2.961,6667.891999999999
860,1953,14.61,56.251,40.045,2.903,6864.7609999999995
860,1954,14.559,56.62,40.995,2.918,7066.455000000001
860,1955,14.478,56.989,41.841,2.979,7277.336000000001
860,1956,14.366,57.357,42.575,3.062,7500.307
860,1957,14.223,57.725,43.188,3.145,7736.859999999999
860,1958,14.049,58.093,43.663,3.215,7987.2519999999995
860,1959,13.841,58.463,43.968,3.265,8250.719
860,1960,13.599,58.835,44.07,3.3,8526.299000000003
860,1961,13.323,59.21,43.941,3.331,8813.619
860,1962,13.015,59.589,43.563,3.374,9113.628999999997
860,1963,12.681,59.969,42.945,3.441,9428.905999999997
860,1964,12.33,60.348,42.128,3.521,9762.819000000001
860,1965,11.974,60.723,41.177,3.608,10116.869999999999
860,1966,11.625,61.089,40.173,3.68,10493.440999999999
860,1967,11.292,61.442,39.201,3.679,10889.498999999998
860,1968,10.986,61.779,38.33,3.567,11294.666000000003
860,1969,10.71,62.097,37.603,3.362,11694.842999999997
860,1970,10.469,62.392,37.044,3.114,12080.311000000002
860,1971,10.263,62.66,36.644,2.882,12446.444
860,1972,10.084,62.903,36.354,2.714,12796.982
860,1973,9.924,63.125,36.134,2.641,13140.797000000002
860,1974,9.779,63.332,35.972,2.655,13491.114
860,1975,9.643,63.53,35.863,2.711,13857.469000000001
860,1976,9.514,63.729,35.81,2.76,14242.766
860,1977,9.387,63.934,35.812,2.78,14643.881000000001
860,1978,9.26,64.152,35.861,2.766,15057.225999999997
860,1979,9.131,64.385,35.944,2.719,15476.928000000002
860,1980,8.997,64.637,36.05,2.657,15898.759999999997
860,1981,8.857,64.914,36.17,2.6,16321.692
860,1982,8.713,65.206,36.291,2.556,16747.428000000004
860,1983,8.569,65.504,36.392,2.525,17177.663
860,1984,8.425,65.796,36.447,2.508,17615.037000000004
860,1985,8.286,66.059,36.436,2.493,18061.283
860,1986,8.156,66.27,36.342,2.471,18515.579
860,1987,8.038,66.416,36.153,2.446,18976.411
860,1988,7.932,66.495,35.856,2.422,19443.889999999996
860,1989,7.835,66.512,35.431,2.396,19918.119
860,1990,7.744,66.481,34.841,2.37,20398.346999999994
860,1991,7.652,66.424,34.048,2.339,20884.862
860,1992,7.554,66.368,33.057,2.286,21375.114
860,1993,7.446,66.336,31.891,2.199,21861.974
860,1994,7.327,66.343,30.586,2.081,22336.201999999994
860,1995,7.201,66.396,29.186,1.952,22791.032999999996
860,1996,7.069,66.494,27.739,1.83,23225.303000000004
860,1997,6.939,66.626,26.31,1.716,23640.487000000005
860,1998,6.815,66.782,24.966,1.606,24036.017000000003
860,1999,6.702,66.959,23.767,1.504,24412.051
860,2000,6.601,67.156,22.778,1.407,24769.955000000005
860,2001,6.513,67.374,22.053,1.317,25108.554
860,2002,6.438,67.613,21.584,1.26,25431.115999999995
860,2003,6.374,67.868,21.35,1.255,25749.108999999997
860,2004,6.32,68.135,21.327,1.301,26077.614
860,2005,6.279,68.407,21.477,1.374,26427.785000000003
860,2006,6.25,68.676,21.746,1.449,26804.067
860,2007,6.233,68.939,22.069,1.512,27204.711000000003
860,2008,6.225,69.193,22.381,1.557,27626.980999999992
860,2009,6.222,69.435,22.64,1.583,28065.468999999997
860,2010,6.215,69.672,22.817,1.598,28515.908
860,2011,6.196,69.91,22.908,1.611,28977.006
860,2012,6.161,70.155,22.933,1.622,29449.414999999994
860,2013,6.109,70.41,22.902,1.632,29932.63
860,2014,6.042,70.671,22.808,1.638,30426.394
860,2015,5.967,70.928,22.63,1.641,30929.555999999993
860,2016,5.892,71.171,22.348,1.638,31441.753
860,2017,5.828,71.388,21.961,1.619,31959.774000000005
860,2018,5.783,71.573,21.476,1.574,32476.232
860,2019,5.761,71.725,20.91,1.506,32981.715000000004
4,1950,38.168,27.638,49.991,1.129,7752.117
4,1951,37.838,27.878,50.076,1.172,7840.150999999997
4,1952,37.181,28.361,50.241,1.257,7935.995999999999
4,1953,36.532,28.852,50.399,1.339,8039.684000000001
4,1954,35.89,29.35,50.548,1.418,8151.316000000001
4,1955,35.255,29.854,50.69,1.496,8270.992000000004
4,1956,34.629,30.365,50.824,1.572,8398.873000000003
4,1957,34.011,30.882,50.95,1.647,8535.157000000001
4,1958,33.402,31.403,51.067,1.72,8680.097
4,1959,32.804,31.925,51.177,1.793,8833.946999999998
4,1960,32.219,32.446,51.279,1.864,8996.967
4,1961,31.649,32.962,51.373,1.932,9169.405999999999
4,1962,31.093,33.471,51.457,1.998,9351.442
4,1963,30.551,33.971,51.53,2.06,9543.199999999999
4,1964,30.022,34.463,51.589,2.119,9744.772000000003
4,1965,29.501,34.948,51.631,2.159,9956.318
4,1966,28.985,35.43,51.652,2.18,10174.840000000004
4,1967,28.468,35.914,51.65,2.221,10399.936000000005
4,1968,27.946,36.403,51.623,2.32,10637.064000000002
4,1969,27.418,36.9,51.574,2.461,10893.772
4,1970,26.88,37.409,51.502,2.601,11173.653999999995
4,1971,26.334,37.93,51.411,2.69,11475.449999999999
4,1972,25.781,38.461,51.303,2.687,11791.222
4,1973,25.222,39.003,51.184,2.569,12108.963000000002
4,1974,24.658,39.558,51.058,2.34,12412.960000000001
4,1975,24.087,40.128,50.93,2.091,12689.163999999999
4,1976,23.508,40.715,50.803,1.865,12943.093
4,1977,22.92,41.32,50.678,1.515,13171.294
4,1978,22.324,41.944,50.555,0.902,13341.198999999995
4,1979,21.72,42.585,50.436,0.057,13411.059999999996
4,1980,21.109,43.244,50.321,-0.901,13356.500000000002
4,1981,20.49,43.923,50.21,-1.807,13171.678999999996
4,1982,19.865,44.617,50.098,-2.466,12882.518000000002
4,1983,19.24,45.324,49.984,-2.704,12537.732
4,1984,18.618,46.04,49.865,-2.45,12204.305999999999
4,1985,18.005,46.761,49.735,-1.956,11938.204
4,1986,17.406,47.486,49.586,-1.417,11736.177
4,1987,16.826,48.211,49.418,-0.506,11604.537999999999
4,1988,16.268,48.93,49.236,1.126,11618.008000000002
4,1989,15.738,49.64,49.048,3.307,11868.873
4,1990,15.241,50.331,48.88,5.689,12412.311000000002
4,1991,14.783,50.999,48.763,7.723,13299.016000000003
4,1992,14.362,51.641,48.709,8.669,14485.542999999998
4,1993,13.974,52.256,48.717,8.225,15816.601000000002
4,1994,13.616,52.842,48.77,6.772,17075.728
4,1995,13.282,53.398,48.835,4.952,18110.662
4,1996,12.964,53.924,48.87,3.328,18853.444000000003
4,1997,12.655,54.424,48.833,2.292,19357.126
4,1998,12.348,54.906,48.688,2.059,19737.77
4,1999,12.037,55.376,48.419,2.573,20170.846999999998
4,2000,11.718,55.841,48.021,3.439,20779.957000000002
4,2001,11.387,56.308,47.505,4.2,21606.991999999995
4,2002,11.048,56.784,46.901,4.583,22600.773999999998
4,2003,10.704,57.271,46.231,4.495,23680.870999999996
4,2004,10.356,57.772,45.507,4.002,24726.689000000002
4,2005,10.003,58.29,44.723,3.337,25654.273999999998
4,2006,9.645,58.826,43.87,2.742,26433.058
4,2007,9.287,59.375,42.944,2.381,27100.542000000005
4,2008,8.932,59.93,41.949,2.333,27722.281
4,2009,8.584,60.484,40.903,2.572,28394.806000000004
4,2010,8.25,61.028,39.829,2.945,29185.51099999999
4,2011,7.936,61.553,38.75,3.275,30117.411
4,2012,7.645,62.054,37.69,3.451,31161.378
4,2013,7.38,62.525,36.67,3.425,32269.59199999999
4,2014,7.141,62.966,35.706,3.216,33370.80400000001
4,2015,6.929,63.377,34.809,2.928,34413.603
4,2016,6.742,63.763,33.981,2.663,35383.027999999984
4,2017,6.575,64.13,33.211,2.466,36296.11099999999
4,2018,6.423,64.486,32.487,2.349,37171.92199999999
4,2019,6.285,64.833,31.802,2.308,38041.757000000005
50,1950,26.26,39.054,44.868,2.119,37894.671
50,1951,25.871,39.44,45.188,2.062,38706.39899999998
50,1952,25.111,40.198,45.797,2.008,39489.86099999999
50,1953,24.39,40.928,46.339,2.059,40292.411
50,1954,23.708,41.63,46.814,2.178,41149.83000000001
50,1955,23.065,42.304,47.224,2.331,42086.30499999999
50,1956,22.457,42.955,47.569,2.488,43113.92199999999
50,1957,21.883,43.582,47.849,2.621,44233.217000000004
50,1958,21.341,44.19,48.068,2.714,45434.542
50,1959,20.824,44.787,48.23,2.76,46700.56899999999
50,1960,20.324,45.379,48.34,2.772,48013.50499999999
50,1961,19.839,45.97,48.403,2.774,49362.834
50,1962,19.368,46.557,48.426,2.796,50752.15000000001
50,1963,18.92,47.126,48.412,2.862,52202.00799999999
50,1964,18.512,47.649,48.364,2.959,53741.721
50,1965,18.2,48.05,48.28,3.081,55385.11400000001
50,1966,18.052,48.236,48.157,3.19,57157.651
50,1967,18.091,48.176,47.989,3.186,59034.24999999999
50,1968,18.301,47.888,47.775,2.996,60918.452
50,1969,18.638,47.432,47.517,2.649,62679.765000000014
50,1970,19.001,46.942,47.217,2.225,64232.486
50,1971,19.262,46.589,46.879,1.829,65531.635
50,1972,19.321,46.507,46.511,1.582,66625.706
50,1973,19.12,46.773,46.117,1.564,67637.54099999998
50,1974,18.652,47.396,45.704,1.764,68742.222
50,1975,17.962,48.313,45.279,2.073,70066.31000000001
50,1976,17.14,49.402,44.852,2.367,71652.38600000001
50,1977,16.308,50.498,44.421,2.582,73463.59299999996
50,1978,15.561,51.473,43.981,2.693,75450.03300000001
50,1979,14.937,52.277,43.525,2.702,77529.04
50,1980,14.444,52.9,43.039,2.661,79639.49799999999
50,1981,14.054,53.376,42.505,2.625,81767.51600000003
50,1982,13.705,53.794,41.91,2.606,83932.13200000001
50,1983,13.346,54.225,41.247,2.603,86142.48999999999
50,1984,12.962,54.693,40.514,2.613,88416.52900000001
50,1985,12.547,55.21,39.713,2.628,90764.18
50,1986,12.107,55.772,38.846,2.633,93187.59300000002
50,1987,11.657,56.359,37.933,2.613,95671.15900000001
50,1988,11.214,56.958,36.992,2.559,98186.34999999999
50,1989,10.779,57.571,36.041,2.476,100695.49600000003
50,1990,10.352,58.21,35.099,2.377,103171.957
50,1991,9.929,58.891,34.183,2.279,105599.12499999997
50,1992,9.508,59.618,33.299,2.201,107983.70800000001
50,1993,9.09,60.388,32.454,2.154,110350.641
50,1994,8.68,61.19,31.653,2.137,112737.684
50,1995,8.289,62.002,30.897,2.132,115169.933
50,1996,7.927,62.798,30.181,2.121,117649.92699999998
50,1997,7.603,63.553,29.493,2.094,120160.571
50,1998,7.321,64.25,28.821,2.05,122682.81799999998
50,1999,7.082,64.881,28.158,1.988,125189.65500000001
50,2000,6.883,65.447,27.493,1.919,127657.86199999996
50,2001,6.717,65.956,26.818,1.853,130088.709
50,2002,6.574,66.43,26.132,1.776,132478.07700000002
50,2003,6.444,66.886,25.439,1.673,134791.59799999997
50,2004,6.322,67.331,24.742,1.55,136986.42899999997
50,2005,6.205,67.773,24.053,1.416,139035.50500000003
50,2006,6.092,68.213,23.384,1.287,140921.15400000004
50,2007,5.987,68.648,22.747,1.186,142660.38100000002
50,2008,5.892,69.072,22.153,1.131,144304.164
50,2009,5.807,69.485,21.605,1.121,145924.795
50,2010,5.734,69.881,21.107,1.134,147575.433
50,2011,5.673,70.256,20.657,1.149,149273.13400000002
50,2012,5.625,70.606,20.245,1.155,151005.73300000004
50,2013,5.589,70.93,19.862,1.149,152761.41300000003
50,2014,5.565,71.231,19.501,1.131,154517.38499999995
50,2015,5.549,71.514,19.156,1.107,156256.28699999998
50,2016,5.539,71.785,18.824,1.085,157977.151
50,2017,5.533,72.052,18.501,1.065,159685.42099999994
50,2018,5.529,72.32,18.184,1.041,161376.71300000005
50,2019,5.526,72.591,17.868,1.016,163046.173
64,1950,31.936,31.669,47.051,2.247,176.796
64,1951,31.764,31.819,47.323,2.203,180.81299999999996
64,1952,31.421,32.118,47.833,2.157,184.759
64,1953,31.085,32.414,48.272,2.183,188.78300000000004
64,1954,30.756,32.708,48.639,2.246,193.00599999999994
64,1955,30.432,33,48.936,2.325,197.45800000000003
64,1956,30.113,33.291,49.165,2.407,202.194
64,1957,29.797,33.583,49.329,2.468,207.197
64,1958,29.479,33.882,49.436,2.497,212.42400000000004
64,1959,29.153,34.193,49.496,2.493,217.808
64,1960,28.811,34.526,49.525,2.472,223.28399999999993
64,1961,28.446,34.889,49.534,2.462,228.849
64,1962,28.05,35.29,49.537,2.489,234.55199999999996
64,1963,27.616,35.734,49.542,2.578,240.52900000000005
64,1964,27.146,36.22,49.546,2.723,246.96099999999998
64,1965,26.64,36.745,49.541,2.892,253.99300000000002
64,1966,26.102,37.303,49.509,3.045,261.66399999999993
64,1967,25.543,37.882,49.432,3.159,269.9440000000001
64,1968,24.972,38.469,49.294,3.218,278.7309999999999
64,1969,24.399,39.057,49.092,3.226,287.886
64,1970,23.833,39.635,48.826,3.207,297.30699999999996
64,1971,23.282,40.194,48.502,3.179,306.95700000000005
64,1972,22.748,40.735,48.134,3.16,316.82199999999995
64,1973,22.231,41.263,47.734,3.16,326.98600000000005
64,1974,21.726,41.784,47.309,3.171,337.49099999999993
64,1975,21.224,42.311,46.861,3.189,348.395
64,1976,20.714,42.861,46.39,3.2,359.72100000000006
64,1977,20.184,43.447,45.893,3.178,371.42400000000004
64,1978,19.63,44.077,45.374,3.101,383.32399999999996
64,1979,19.051,44.751,44.839,2.982,395.19200000000006
64,1980,18.456,45.464,44.303,2.818,406.8830000000001
64,1981,17.854,46.204,43.788,2.639,418.10699999999997
64,1982,17.26,46.954,43.298,2.532,428.93799999999993
64,1983,16.684,47.702,42.827,2.56,439.823
64,1984,16.13,48.442,42.364,2.704,451.471
64,1985,15.6,49.173,41.878,2.926,464.264
64,1986,15.088,49.901,41.333,3.136,478.6830000000001
64,1987,14.589,50.632,40.701,3.123,494.313
64,1988,14.095,51.372,39.963,2.742,509.5320000000001
64,1989,13.607,52.122,39.114,2.045,522.1729999999998
64,1990,13.126,52.878,38.163,1.179,530.801
64,1991,12.657,53.633,37.126,0.35,534.637
64,1992,12.204,54.384,36.037,-0.192,534.5250000000001
64,1993,11.766,55.131,34.927,-0.246,532.5899999999999
64,1994,11.344,55.878,33.81,0.191,531.9049999999999
64,1995,10.931,56.636,32.694,0.891,534.6289999999999
64,1996,10.518,57.418,31.573,1.573,541.4709999999999
64,1997,10.102,58.236,30.441,2.072,551.7129999999999
64,1998,9.68,59.089,29.302,2.317,564.3779999999999
64,1999,9.256,59.974,28.17,2.306,577.8859999999999
64,2000,8.838,60.884,27.066,2.18,591.014
64,2001,8.433,61.808,26.012,2.072,603.6429999999998
64,2002,8.052,62.728,25.025,1.965,616.025
64,2003,7.705,63.624,24.113,1.816,627.84
64,2004,7.398,64.483,23.283,1.638,638.8089999999999
64,2005,7.135,65.289,22.527,1.435,648.7439999999999
64,2006,6.918,66.031,21.83,1.228,657.4040000000001
64,2007,6.743,66.709,21.174,1.069,664.8729999999998
64,2008,6.603,67.325,20.547,1.002,671.6109999999999
64,2009,6.495,67.882,19.949,1.024,678.3290000000001
64,2010,6.414,68.384,19.397,1.091,685.5020000000001
64,2011,6.356,68.84,18.913,1.159,693.297
64,2012,6.316,69.263,18.514,1.207,701.5819999999999
64,2013,6.288,69.662,18.201,1.23,710.2349999999999
64,2014,6.27,70.046,17.965,1.227,719.0529999999997
64,2015,6.257,70.419,17.783,1.213,727.8849999999999
64,2016,6.248,70.781,17.625,1.2,736.706
64,2017,6.243,71.129,17.459,1.186,745.5630000000002
64,2018,6.245,71.46,17.259,1.162,754.3960000000001
64,2019,6.251,71.777,17.012,1.128,763.094
356,1950,27.635,35.812,43.955,1.595,376325.2000000001
356,1951,27.33,36.103,43.856,1.63,382376.9450000001
356,1952,26.724,36.687,43.658,1.693,388799.0760000001
356,1953,26.127,37.272,43.459,1.741,395544.3650000001
356,1954,25.538,37.859,43.26,1.78,402578.594
356,1955,24.958,38.448,43.059,1.813,409880.60599999985
356,1956,24.387,39.038,42.857,1.843,417442.81100000005
356,1957,23.824,39.63,42.652,1.873,425270.70900000003
356,1958,23.269,40.225,42.443,1.906,433380.97800000006
356,1959,22.723,40.822,42.225,1.942,441798.5710000001
356,1960,22.184,41.422,41.995,1.98,450547.6750000001
356,1961,21.652,42.027,41.749,2.015,459642.16600000014
356,1962,21.126,42.637,41.484,2.044,469077.1909999999
356,1963,20.608,43.252,41.2,2.064,478825.60199999984
356,1964,20.096,43.873,40.898,2.076,488848.1390000001
356,1965,19.591,44.5,40.587,2.082,499123.32800000004
356,1966,19.093,45.136,40.274,2.087,509631.5090000002
356,1967,18.603,45.779,39.968,2.102,520400.577
356,1968,18.122,46.428,39.672,2.133,531513.8339999998
356,1969,17.65,47.081,39.388,2.179,543084.3329999999
356,1970,17.187,47.737,39.108,2.231,555189.7969999999
356,1971,16.73,48.398,38.822,2.28,567868.021
356,1972,16.28,49.061,38.521,2.314,581087.2550000001
356,1973,15.838,49.722,38.202,2.33,594770.1359999999
356,1974,15.408,50.374,37.866,2.327,608802.5950000002
356,1975,14.994,51.012,37.528,2.313,623102.9000000001
356,1976,14.601,51.63,37.205,2.298,637630.0850000001
356,1977,14.233,52.222,36.909,2.289,652408.7659999997
356,1978,13.892,52.786,36.643,2.291,667499.8150000001
356,1979,13.577,53.319,36.401,2.302,682995.3479999999
356,1980,13.29,53.814,36.167,2.317,698952.8370000002
356,1981,13.027,54.268,35.918,2.326,715384.9969999997
356,1982,12.786,54.686,35.631,2.325,732239.4979999999
356,1983,12.558,55.074,35.289,2.308,749428.9579999999
356,1984,12.337,55.441,34.886,2.278,766833.4109999998
356,1985,12.117,55.801,34.418,2.24,784360.012
356,1986,11.888,56.169,33.89,2.202,801975.25
356,1987,11.649,56.553,33.32,2.165,819682.0949999997
356,1988,11.398,56.963,32.726,2.129,837468.938
356,1989,11.135,57.4,32.121,2.093,855334.6749999997
356,1990,10.864,57.865,31.517,2.058,873277.799
356,1991,10.588,58.353,30.924,2.021,891273.202
356,1992,10.316,58.851,30.348,1.987,909307.0179999999
356,1993,10.055,59.349,29.792,1.957,927403.8659999999
356,1994,9.808,59.84,29.258,1.931,945601.8280000001
356,1995,9.579,60.32,28.749,1.907,963922.586
356,1996,9.37,60.783,28.262,1.882,982365.2479999999
356,1997,9.179,61.233,27.789,1.854,1000900.0279999999
356,1998,9.003,61.669,27.324,1.823,1019483.5860000002
356,1999,8.841,62.093,26.861,1.787,1038058.154
356,2000,8.692,62.505,26.401,1.748,1056575.5480000002
356,2001,8.555,62.907,25.944,1.709,1075000.0939999996
356,2002,8.427,63.304,25.489,1.671,1093317.187
356,2003,8.306,63.699,25.034,1.633,1111523.1460000002
356,2004,8.189,64.095,24.571,1.598,1129623.466
356,2005,8.074,64.5,24.087,1.563,1147609.9239999999
356,2006,7.958,64.918,23.564,1.527,1165486.2910000002
356,2007,7.839,65.35,22.996,1.487,1183209.4710000001
356,2008,7.72,65.794,22.39,1.438,1200669.7619999999
356,2009,7.602,66.244,21.755,1.38,1217726.217
356,2010,7.492,66.693,21.114,1.319,1234281.1630000002
356,2011,7.393,67.13,20.495,1.26,1250287.9390000002
356,2012,7.312,67.545,19.923,1.207,1265780.2430000002
356,2013,7.251,67.931,19.416,1.164,1280842.1190000002
356,2014,7.212,68.286,18.984,1.131,1295600.768
356,2015,7.194,68.607,18.625,1.104,1310152.3920000002
356,2016,7.195,68.897,18.332,1.077,1324517.25
356,2017,7.21,69.165,18.083,1.051,1338676.7789999996
356,2018,7.234,69.416,17.857,1.026,1352642.2829999998
356,2019,7.265,69.656,17.644,1.001,1366417.7559999998
364,1950,28.028,39.424,51.156,2.295,17119.262
364,1951,27.724,39.715,51.062,2.323,17516.672
364,1952,27.112,40.297,50.852,2.376,17933.502
364,1953,26.491,40.88,50.603,2.42,18369.051999999992
364,1954,25.861,41.463,50.315,2.457,18822.752999999997
364,1955,25.222,42.047,49.986,2.487,19294.135999999995
364,1956,24.574,42.631,49.618,2.513,19782.818
364,1957,23.919,43.215,49.211,2.534,20288.541999999994
364,1958,23.258,43.796,48.766,2.551,20811.135000000006
364,1959,22.595,44.374,48.285,2.566,21350.565
364,1960,21.933,44.947,47.77,2.578,21906.90900000001
364,1961,21.275,45.512,47.226,2.589,22480.371000000003
364,1962,20.627,46.069,46.659,2.6,23071.308999999994
364,1963,19.99,46.621,46.076,2.61,23680.245999999992
364,1964,19.366,47.172,45.489,2.621,24307.855000000003
364,1965,18.752,47.729,44.898,2.637,24954.864999999994
364,1966,18.146,48.298,44.3,2.659,25624.38
364,1967,17.544,48.888,43.699,2.675,26317.776
364,1968,16.942,49.503,43.114,2.676,27032.576
364,1969,16.341,50.148,42.566,2.667,27764.928000000004
364,1970,15.732,50.855,42.093,2.659,28513.872
364,1971,15.102,51.661,41.732,2.666,29281.583000000006
364,1972,14.454,52.559,41.505,2.699,30075.295000000006
364,1973,13.809,53.513,41.42,2.767,30905.721
364,1974,13.19,54.463,41.476,2.867,31786.481
364,1975,12.664,55.264,41.688,2.973,32729.772000000004
364,1976,12.308,55.744,42.065,3.071,33733.975
364,1977,12.151,55.827,42.566,3.196,34803.041
364,1978,12.186,55.514,43.126,3.38,35960.81099999999
364,1979,12.373,54.882,43.67,3.606,37237.14500000001
364,1980,12.622,54.114,44.108,3.828,38650.244
364,1981,12.811,53.453,44.349,4,40199.91099999999
364,1982,12.837,53.126,44.328,4.102,41869.231
364,1983,12.631,53.287,43.994,4.128,43636.837999999996
364,1984,12.175,53.983,43.31,4.08,45472.791999999994
364,1985,11.484,55.196,42.235,4,47347.196999999986
364,1986,10.616,56.828,40.747,3.906,49260.263000000006
364,1987,9.678,58.665,38.912,3.732,51193.78200000001
364,1988,8.765,60.516,36.817,3.424,53077.312
364,1989,7.928,62.272,34.544,3.006,54822.005
364,1990,7.211,63.837,32.183,2.54,56366.21200000001
364,1991,6.633,65.153,29.823,2.097,57679.02500000001
364,1992,6.176,66.243,27.542,1.742,58780.376000000004
364,1993,5.818,67.137,25.419,1.517,59723.761000000006
364,1994,5.554,67.84,23.52,1.419,60590.60800000001
364,1995,5.373,68.377,21.9,1.387,61442.65800000001
364,1996,5.259,68.791,20.581,1.36,62294.919
364,1997,5.19,69.139,19.528,1.328,63136.308999999994
364,1998,5.144,69.471,18.7,1.301,63971.836
364,1999,5.109,69.813,18.081,1.274,64800.87500000001
364,2000,5.077,70.176,17.654,1.256,65623.397
364,2001,5.049,70.553,17.398,1.25,66449.11099999999
364,2002,5.033,70.921,17.278,1.244,67284.80100000002
364,2003,5.03,71.265,17.259,1.223,68122.94700000003
364,2004,5.035,71.592,17.309,1.189,68951.27900000002
364,2005,5.041,71.917,17.401,1.149,69762.345
364,2006,5.039,72.257,17.52,1.116,70554.75600000001
364,2007,5.025,72.626,17.663,1.098,71336.476
364,2008,4.996,73.027,17.823,1.101,72120.60800000002
